date,MktRF,SMB,HML,RF,RMW,CMA,MOM,IA,ROE,EG
1966-12-08,0.0037,0.0017000000000000001,-0.0021,0.0002,-0.002,-0.0011,-0.0025,,,
1966-12-09,0.0022,0.0022,-0.0024,0.0002,0.0012,-0.0017000000000000001,-0.0073,,,
1966-12-12,0.0098,0.0007000000000000001,-0.0042,0.0002,0.0048,-0.0060999999999999995,-0.0051,,,
1966-12-13,-0.0028000000000000004,0.001,0.0002,0.0002,0.003,0.0,-0.0011,,,
1966-12-14,-0.0001,0.0073,-0.006,0.0002,0.0042,-0.0037,-0.0009,,,
1966-12-15,-0.0104,0.0044,0.0036,0.0002,0.0001,0.0076,0.003,,,
1966-12-16,0.0002,0.003,-0.001,0.0002,0.002,-0.0006,-0.0003,,,
1966-12-19,-0.0026,0.0023,-0.0004,0.0002,-0.0005,0.0,0.0043,,,
1966-12-20,-0.0039000000000000003,-0.0016,0.0027,0.0002,-0.0060999999999999995,0.0026,0.0,,,
1966-12-21,0.0052,0.0009,0.0024,0.0002,-0.0002,-0.0029,-0.001,,,
1966-12-22,0.0038,0.0013,0.0043,0.0002,-0.0012,0.0002,-0.0025,,,
1966-12-23,-0.0025,0.0018,0.0048,0.0002,-0.0042,0.0042,-0.0034000000000000002,,,
1966-12-27,-0.0054,0.0009,0.0038,0.0002,-0.0037,0.0017000000000000001,0.0025,,,
1966-12-28,-0.0048,-0.0029,0.0012,0.0002,0.0003,0.0055000000000000005,0.0038,,,
1966-12-29,-0.0039000000000000003,-0.0034999999999999996,0.0007000000000000001,0.0002,0.0007000000000000001,0.0032,0.0014000000000000002,,,
1966-12-30,-0.0008,0.0013,-0.0053,0.0002,0.0009,-0.0011,0.0086,,,
1967-01-03,0.0008,0.0091,0.0069,0.0002,0.002,0.0026,-0.022099999999999998,0.001399,-0.007193000000000001,-0.008844999999999999
1967-01-04,0.0017000000000000001,-0.0007000000000000001,0.0021,0.0002,0.0013,-0.0001,-0.0077,-0.000575,-0.002073,-0.00041
1967-01-05,0.013000000000000001,0.005,0.0036,0.0002,0.0013,-0.0012,-0.0143,-0.005716,0.000802,-0.003846
1967-01-06,0.0072,0.0068000000000000005,0.0012,0.0002,0.0034999999999999996,0.0031,-0.0067,0.00899,0.0036409999999999997,0.0022689999999999997
1967-01-09,0.0084,0.0058,0.0029,0.0002,0.0036,-0.0034999999999999996,-0.006,0.00035299999999999996,0.005007,0.002924
1967-01-10,0.0,0.0021,0.0019,0.0002,-0.0025,0.0034999999999999996,0.0002,0.0033789999999999996,-0.000325,0.0014860000000000001
1967-01-11,0.0084,0.0022,0.0053,0.0002,0.0004,-0.0018,-0.0019,-0.0009130000000000001,-7.2e-05,0.002526
1967-01-12,0.0054,0.0009,0.0032,0.0002,-0.0027,-0.0004,-0.0007000000000000001,-0.001015,0.000535,-0.001197
1967-01-13,0.0068000000000000005,0.0014000000000000002,-0.0012,0.0002,0.0005,-0.004,0.0051,-0.005528999999999999,0.0021579999999999998,0.002154
1967-01-16,-0.0019,0.0037,0.0019,0.0002,0.0002,-0.0018,-0.005699999999999999,-0.005365,-0.00083,-0.004803
1967-01-17,0.0113,0.0001,-0.0038,0.0002,0.0026,-0.008199999999999999,-0.0027,-0.004699,0.002721,0.000446
1967-01-18,0.0052,-0.002,0.0015,0.0002,-0.0045000000000000005,0.0019,-0.0046,0.00037,-0.003158,-0.002243
1967-01-19,0.0004,0.0019,0.0031,0.0002,-0.0032,0.0001,0.0001,-0.00452,-0.002741,-0.004777
1967-01-20,0.0037,0.0101,-0.0011,0.0002,0.0036,-0.0037,-0.0012,-0.001464,0.007823,-2.3e-05
1967-01-23,0.0033,0.0032,-0.004,0.0002,0.0025,-0.0032,-0.0029,-0.004461,0.005674,0.000541
1967-01-24,0.002,0.0034999999999999996,-0.0029,0.0002,-0.0009,-0.0038,0.0034000000000000002,-0.001989,0.002352,0.0016569999999999998
1967-01-25,-0.0069,0.0040999999999999995,-0.0019,0.0002,-0.0001,-0.0008,0.0019,-0.003958,-0.001219,-0.002924
1967-01-26,0.0002,0.005,-0.0001,0.0002,0.0017000000000000001,-0.0045000000000000005,0.0051,-0.002774,0.00519,0.003232
1967-01-27,0.0048,0.0044,-0.0024,0.0002,0.0038,-0.004,-0.0018,-0.002044,0.000728,-0.004625000000000001
1967-01-30,0.005600000000000001,0.0055000000000000005,0.0008,0.0002,0.0028000000000000004,0.0007000000000000001,-0.0017000000000000001,0.00362,0.000936,-0.001926
1967-01-31,-0.0008,0.0016,0.0039000000000000003,0.0002,-0.0028000000000000004,0.0002,-0.0027,0.0009299999999999999,-0.002875,-0.003468
1967-02-01,-0.0015,0.0032,0.0005,0.0002,0.0,-0.0036,0.0004,-0.005364,-0.002319,-0.001381
1967-02-02,0.0034000000000000002,0.0033,0.0022,0.0002,0.0007000000000000001,0.0016,0.0022,0.002061,0.003608,-0.000509
1967-02-03,0.0070999999999999995,0.0044,0.0004,0.0002,-0.0005,0.0006,-0.0009,0.004511,0.003386,0.006409000000000001
1967-02-06,-0.0015,0.0025,0.0022,0.0002,-0.0031,-0.0003,-0.0009,-0.000391,-0.002809,-0.002195
1967-02-07,-0.0018,0.0012,-0.0023,0.0002,-0.0004,-0.0011,0.0014000000000000002,0.001588,0.002174,0.002085
1967-02-08,0.0088,0.0037,-0.0054,0.0002,0.0046,-0.0017000000000000001,-0.0002,-0.0026479999999999997,0.00022700000000000002,0.0007019999999999999
1967-02-09,-0.0039000000000000003,-0.0037,-0.001,0.0002,0.0021,0.0009,0.0005,0.001386,0.005027,0.008685
1967-02-10,0.0026,0.0038,-0.0024,0.0002,0.0042,-0.0046,0.0001,-0.0015210000000000002,0.002356,0.000756
1967-02-13,0.0014000000000000002,0.004,0.0006,0.0002,0.0003,0.0015,-0.0005,0.0008680000000000001,-0.0018759999999999998,-0.002121
1967-02-14,0.0073,0.0012,-0.0005,0.0002,-0.0007000000000000001,-0.004,0.0029,-0.002635,0.00322,0.002497
1967-02-15,0.0005,-0.0011,-0.0031,0.0002,0.0009,0.0012,-0.0002,-0.000223,0.001776,0.001016
1967-02-16,-0.0043,0.0021,-0.001,0.0002,-0.0037,0.0051,0.0019,0.002461,-0.006566,-0.001446
1967-02-17,0.0002,0.0002,0.0002,0.0002,-0.0018,0.0008,0.0040999999999999995,0.000414,0.002229,0.00023300000000000003
1967-02-20,-0.005,0.003,-0.0011,0.0002,0.0,-0.0001,0.0049,0.00078,0.002771,0.003747
1967-02-21,-0.0001,0.0051,-0.0045000000000000005,0.0002,0.0044,-0.001,0.0043,-0.001273,0.005696,-0.0014019999999999998
1967-02-23,0.0012,0.0002,-0.0006,0.0002,0.0002,0.0002,0.0005,0.001216,0.006044000000000001,-0.001714
1967-02-24,0.0008,0.0,0.0004,0.0002,0.0,-0.0017000000000000001,0.0027,-0.002441,-0.00032399999999999996,-8.9e-05
1967-02-27,-0.011000000000000001,-0.0038,-0.0002,0.0002,-0.0003,0.0021,0.0008,0.001585,8.3e-05,0.0011899999999999999
1967-02-28,0.0039000000000000003,0.0036,-0.0068000000000000005,0.0002,0.009899999999999999,-0.005699999999999999,0.0079,-0.003221,0.010474,0.004973
1967-03-01,0.0098,0.0003,0.0004,0.0002,-0.0013,-0.0033,0.0011,-0.003982,0.002973,-0.000348
1967-03-02,0.0052,-0.0001,-0.002,0.0002,-0.0003,-0.0034999999999999996,0.0007000000000000001,-0.001969,0.003588,-0.002309
1967-03-03,0.0016,0.0023,-0.0036,0.0002,0.0006,-0.0014000000000000002,0.0025,-0.002294,9.3e-05,0.000378
1967-03-06,-0.0013,0.0040999999999999995,0.0021,0.0002,-0.0014000000000000002,-0.001,0.0023,-0.000391,0.004049,-0.00064
1967-03-07,0.0016,0.0033,-0.0011,0.0002,0.0013,-0.005699999999999999,0.0022,-0.005391,-0.000252,-0.002522
1967-03-08,0.0017000000000000001,0.003,-0.0024,0.0002,0.0027,-0.0019,0.002,-0.0029549999999999997,0.006831,-0.0012929999999999999
1967-03-09,0.0029,0.0031,0.0,0.0002,-0.0008,0.0007000000000000001,0.0018,-0.0015149999999999999,0.003645,-0.00013
1967-03-10,0.0037,-0.0028000000000000004,0.0068000000000000005,0.0002,0.0045000000000000005,-0.0022,-0.0037,-0.0034649999999999998,-0.005072999999999999,-0.00025100000000000003
1967-03-13,-0.0048,-0.0004,-0.0002,0.0002,0.0014000000000000002,0.0036,-0.0029,1e-06,-0.0015609999999999999,0.001795
1967-03-14,-0.0011,0.0006,-0.0014000000000000002,0.0002,-0.0014000000000000002,-0.0014000000000000002,-0.0008,-0.0024490000000000002,-0.0008680000000000001,-0.006802
1967-03-15,0.0089,-0.0028000000000000004,0.0031,0.0002,0.0018,-0.0026,-0.0011,-0.008021,-0.0031409999999999997,-0.00375
1967-03-16,0.009000000000000001,-0.0038,-0.0028000000000000004,0.0002,0.0014000000000000002,0.0006,-0.0025,0.001005,0.0030359999999999996,-0.0011790000000000001
1967-03-17,0.0013,0.001,-0.0003,0.0002,0.0005,-0.0002,-0.0034999999999999996,0.004421,0.001212,0.001382
1967-03-20,-0.0001,0.0022,-0.0015,0.0002,0.0034000000000000002,-0.0013,0.0037,0.001275,0.0032779999999999997,0.00109
1967-03-21,-0.0028000000000000004,-0.001,0.0008,0.0002,0.0001,0.0015,-0.0025,-0.002771,-0.0037519999999999997,0.000391
1967-03-22,0.0028000000000000004,0.0009,-0.0015,0.0002,0.0034000000000000002,-0.0011,0.0023,0.003115,0.0038529999999999997,-0.002324
1967-03-23,0.0068000000000000005,-0.0019,0.0024,0.0002,0.0009,0.0013,0.0012,0.001268,-0.000794,0.003451
1967-03-27,-0.0006,0.002,-0.0029,0.0002,-0.0015,-0.0024,0.0049,0.001221,0.003526,0.002273
1967-03-28,0.0009,0.0004,0.0012,0.0002,0.0,-0.0004,0.0006,-0.0029170000000000003,-0.000243,0.002306
1967-03-29,-0.0014000000000000002,0.0008,0.0013,0.0002,-0.0003,0.0012,0.0034000000000000002,0.004719,-0.0005070000000000001,0.000798
1967-03-30,0.0004,0.0025,-0.0004,0.0002,-0.0025,0.0017000000000000001,0.0055000000000000005,0.002156,0.00185,-0.001178
1967-03-31,-0.0051,0.0007000000000000001,0.0059,0.0002,-0.0036,0.0028000000000000004,-0.0019,0.002792,-0.004442,-0.0017439999999999999
1967-04-03,-0.0113,-0.0017000000000000001,0.0021,0.0002,-0.0052,0.0086,-0.0060999999999999995,0.005535,-0.010097,-0.00485
1967-04-04,0.0001,0.0036,-0.0025,0.0002,0.001,-0.0032,0.0007000000000000001,-0.002555,-0.002001,-0.003388
1967-04-05,0.0063,0.0003,0.0002,0.0002,-0.004,-0.0013,0.0023,-0.000897,-0.000565,0.001497
1967-04-06,0.002,-0.0004,0.0013,0.0002,-0.0001,-0.0002,0.0025,-0.003198,0.0028770000000000002,-0.001704
1967-04-07,-0.0062,-0.0024,0.0044,0.0002,-0.005600000000000001,0.0053,-0.0006,0.004315,-0.00314,0.002263
1967-04-10,-0.0124,-0.0054,0.0039000000000000003,0.0002,-0.0012,0.0037,-0.0037,0.001436,-0.005587999999999999,0.001377
1967-04-11,0.0070999999999999995,0.0025,-0.0014000000000000002,0.0002,0.0033,-0.0077,0.0046,-0.0041010000000000005,0.002771,-0.000258
1967-04-12,-0.001,0.0007000000000000001,0.0017000000000000001,0.0002,0.0016,0.0021,0.0021,0.001702,0.00035299999999999996,0.0029310000000000004
1967-04-13,0.006500000000000001,0.0004,-0.0034999999999999996,0.0002,0.0026,-0.0064,0.0044,-0.006568000000000001,0.004438,-0.000723
1967-04-14,0.0101,-0.0018,-0.0075,0.0002,0.0070999999999999995,-0.0079,0.0025,-0.005583,0.0036420000000000003,-0.00015800000000000002
1967-04-17,0.0064,-0.0026,-0.0007000000000000001,0.0002,0.0037,-0.0029,-0.004,-0.001497,-0.001439,-0.002457
1967-04-18,0.0085,0.0013,-0.0008,0.0002,0.0006,-0.0027,0.0049,-0.001059,0.005188000000000001,0.001549
1967-04-19,0.0012,-0.0002,-0.0016,0.0002,0.0029,0.0008,-0.0037,-0.0007620000000000001,0.0028499999999999997,0.002746
1967-04-20,0.0019,0.0023,-0.0017000000000000001,0.0002,0.0029,-0.005699999999999999,-0.0012,-0.003528,-0.002805,0.00029
1967-04-21,0.0026,0.004,-0.0017000000000000001,0.0002,0.0006,-0.0055000000000000005,-0.002,-0.001925,0.000998,-0.004785
1967-04-24,0.0027,-0.0027,-0.0025,0.0002,0.0062,-0.0016,-0.0018,-0.002134,0.0038150000000000002,0.0018549999999999999
1967-04-25,0.0055000000000000005,-0.0014000000000000002,-0.0022,0.0002,0.003,-0.0023,-0.001,-0.0008129999999999999,0.000796,-0.000825
1967-04-26,-0.0011,0.0026,-0.0042,0.0002,0.0021,-0.0009,-0.0007000000000000001,-0.00019099999999999998,0.002525,-0.001325
1967-04-27,0.008100000000000001,0.0022,-0.005600000000000001,0.0002,0.0045000000000000005,-0.0078000000000000005,0.0043,-0.006464,0.005437999999999999,-0.006309
1967-04-28,0.0015,0.0031,0.0003,0.0002,0.0036,-0.0003,-0.0011,-1.1000000000000001e-05,-0.00045400000000000003,-0.003765
1967-05-01,-0.0007000000000000001,0.0045000000000000005,-0.0031,0.0002,0.0027,-0.0013,0.0059,-0.002071,0.002291,0.001648
1967-05-02,-0.0002,0.0052,0.0008,0.0002,0.0015,-0.0052,0.0033,-0.004553,0.000169,-0.0035830000000000002
1967-05-03,0.0028000000000000004,0.0048,-0.0008,0.0002,0.0007000000000000001,0.0008,-0.001,-0.000649,-0.000956,-0.003844
1967-05-04,0.0033,-0.0009,-0.0024,0.0002,0.0007000000000000001,0.0009,-0.0025,0.0010630000000000001,0.001696,-0.002293
1967-05-05,0.0012,-0.001,0.0040999999999999995,0.0002,-0.0055000000000000005,0.0077,-0.0022,0.007348,-0.001766,0.002702
1967-05-08,0.0021,-0.0032,0.0018,0.0002,-0.0067,0.0033,-0.0040999999999999995,0.003649,-0.001198,0.001183
1967-05-09,-0.0103,-0.0048,0.0069,0.0002,-0.004699999999999999,0.0039000000000000003,-0.0059,0.003998,-0.00231,0.005849
1967-05-10,-0.0013,0.0044,0.0008,0.0002,-0.0026,-0.0004,0.005,0.0017749999999999999,-0.00046899999999999996,-0.002393
1967-05-11,0.0049,0.0059,-0.0029,0.0002,0.0023,-0.0048,0.002,-0.005173,0.00026,-0.006619000000000001
1967-05-12,-0.002,0.0042,-0.0011,0.0002,0.0011,-0.0040999999999999995,0.004699999999999999,-0.003975,0.0012970000000000002,-0.001001
1967-05-15,-0.0074,0.0024,0.0026,0.0002,-0.0019,0.0044,-0.003,0.006031,0.002789,-0.00052
1967-05-16,0.0048,0.0014000000000000002,-0.0011,0.0002,-0.002,-0.0021,0.0084,-0.000128,-0.000394,-0.004996
1967-05-17,-0.0027,0.0023,0.0019,0.0002,-0.0014000000000000002,0.0014000000000000002,-0.0003,-0.001273,-0.005107,-0.0009289999999999999
1967-05-18,-0.0019,0.0042,0.0019,0.0002,-0.0033,0.0024,0.0025,0.00392,-0.001303,-0.000279
1967-05-19,-0.0042,0.0017000000000000001,-0.0008,0.0002,-0.0015,0.001,0.0005,0.0009339999999999999,0.000714,-0.0005729999999999999
1967-05-22,-0.0034000000000000002,0.0028000000000000004,-0.0021,0.0002,0.0027,-0.0024,0.006,-0.0010119999999999999,-0.000284,0.0014810000000000001
1967-05-23,-0.0043,0.0012,-0.0017000000000000001,0.0002,0.0038,0.0008,-0.001,-0.000299,0.002055,0.0014089999999999999
1967-05-24,-0.012,-0.0045000000000000005,0.0026,0.0002,-0.0023,0.004,-0.0040999999999999995,0.003582,0.001613,0.007811
1967-05-25,0.009899999999999999,-0.0008,-0.0018,0.0002,0.0023,-0.001,0.0034999999999999996,0.00117,0.005574,0.000129
1967-05-26,-0.0011,-0.0014000000000000002,0.0036,0.0002,-0.0005,-0.0002,-0.0014000000000000002,-0.00043400000000000003,-0.001786,8.4e-05
1967-05-29,-0.0048,0.0021,-0.0007000000000000001,0.0002,0.0009,0.0017000000000000001,-0.0033,0.0012670000000000001,0.001077,0.002069
1967-05-31,-0.0166,-0.009399999999999999,0.0005,0.0002,0.0012,0.0058,-0.01,0.007405,0.002287,0.003405
1967-06-01,0.0118,-0.0001,-0.0014000000000000002,0.0001,-0.0003,-0.0052,0.0068000000000000005,-0.00376,-0.0009080000000000001,-0.001712
1967-06-02,-0.004,0.0042,0.0005,0.0001,0.0013,0.0005,0.001,0.002288,0.000914,-0.001346
1967-06-05,-0.0165,-0.013500000000000002,0.0005,0.0001,0.0017000000000000001,0.005,-0.012199999999999999,0.005558,0.00164,0.001055
1967-06-06,0.0202,0.0079,-0.0034000000000000002,0.0001,-0.0002,-0.0085,0.015600000000000001,-0.004606,0.0009339999999999999,0.000845
1967-06-07,0.0085,0.0045000000000000005,0.0004,0.0001,-0.0006,-0.0031,0.0072,-0.004768,-0.001334,-0.00268
1967-06-08,0.005699999999999999,0.0036,-0.0009,0.0001,-0.0015,-0.0037,0.0066,-0.005463,0.0012389999999999999,-0.004030000000000001
1967-06-09,0.0026,0.004,0.0008,0.0001,-0.0016,0.0019,0.0062,0.00030900000000000003,0.000259,0.003065
1967-06-12,0.0063,0.0052,-0.0021,0.0001,0.0006,-0.005,0.0045000000000000005,-0.001883,0.007661,-0.00082
1967-06-13,0.006,0.0002,0.0005,0.0001,0.0022,-0.0027,0.0027,-0.0024,0.002372,-0.003023
1967-06-14,-0.0017000000000000001,0.004,-0.0009,0.0001,0.0009,-0.0019,0.0053,-0.005921999999999999,-0.000492,0.001921
1967-06-15,0.0017000000000000001,0.004699999999999999,-0.0006,0.0001,0.0,-0.0022,0.0055000000000000005,-0.0027329999999999998,-0.0013969999999999998,0.0036609999999999998
1967-06-16,0.0003,0.0014000000000000002,0.0017000000000000001,0.0001,-0.0021,0.0012,0.0019,0.000426,-0.0015279999999999998,0.001579
1967-06-19,0.0003,0.0049,-0.0017000000000000001,0.0001,0.0003,-0.0029,0.0032,-0.003061,0.003776,-0.002842
1967-06-20,-0.0003,0.0033,0.0009,0.0001,-0.0028000000000000004,-0.0003,0.0055000000000000005,-0.0011250000000000001,0.00048300000000000003,2.3999999999999997e-05
1967-06-21,-0.0025,0.0026,0.0001,0.0001,-0.002,0.0021,-0.0009,0.003727,0.001173,0.002203
1967-06-22,-0.002,0.0039000000000000003,-0.0005,0.0001,0.0026,-0.004,0.0018,-0.004065,-0.001492,0.000552
1967-06-23,0.0007000000000000001,0.0034000000000000002,0.0013,0.0001,-0.0009,0.0006,0.0019,0.003487,-0.00121,-0.0032379999999999996
1967-06-26,-0.004,-0.0005,0.0025,0.0001,0.0012,0.0009,0.003,0.001922,0.0021,0.001298
1967-06-27,-0.0034000000000000002,0.004,0.0015,0.0001,-0.0012,-0.0012,-0.0029,5.4999999999999995e-05,-0.00189,-0.002464
1967-06-28,0.0007000000000000001,0.0052,0.0019,0.0001,-0.005,-0.0025,0.0034999999999999996,-0.002443,-0.003458,6.8e-05
1967-06-29,-0.004699999999999999,-0.0015,0.0033,0.0001,0.0009,0.004,-0.0015,0.002409,5.2e-05,0.0031869999999999997
1967-06-30,-0.0015,0.005,0.0034000000000000002,0.0001,-0.0011,0.0027,-0.002,0.002006,-0.005524,-0.0012339999999999999
1967-07-03,0.0034999999999999996,0.0036,-0.0003,0.0002,0.0026,-0.0019,0.0023,-0.000601,0.001706,-0.000335
1967-07-05,0.0053,0.0029,-0.0023,0.0002,0.004,-0.0016,0.0006,-0.001093,0.005886,-0.003463
1967-07-06,-0.0006,0.0032,-0.0025,0.0002,0.0052,0.0016,-0.0001,0.001266,0.001882,0.004456
1967-07-07,0.004699999999999999,0.006,-0.001,0.0002,0.0034999999999999996,-0.0036,0.0044,-0.004286,0.000733,0.001411
1967-07-10,0.0045000000000000005,0.0028000000000000004,0.0017000000000000001,0.0002,0.004699999999999999,-0.0031,0.0029,-0.0020499999999999997,0.003411,-0.001837
1967-07-11,0.0043,-0.0028000000000000004,0.0013,0.0002,-0.0039000000000000003,0.0013,-0.0001,0.004324,0.00020400000000000003,-0.002035
1967-07-12,-0.0003,0.0018,0.0001,0.0002,0.0029,0.0014000000000000002,-0.0019,0.000979,-0.000983,0.000736
1967-07-13,0.0006,0.0039000000000000003,0.0016,0.0002,-0.0016,0.0022,0.0002,0.000916,8.9e-05,-0.0011020000000000001
1967-07-14,0.0037,0.0031,0.0052,0.0002,0.0011,0.0016,-0.0022,-0.00155,-0.005154,-0.003801
1967-07-17,0.0007000000000000001,0.0006,0.0039000000000000003,0.0002,-0.0029,0.0018,-0.0011,0.001999,-0.0025629999999999997,-0.0019089999999999999
1967-07-18,0.006999999999999999,-0.0031,0.0074,0.0002,0.0006,0.0063,-0.0062,0.006606999999999999,0.0012859999999999998,-0.0018909999999999999
1967-07-19,0.0009,-0.0004,0.0046,0.0002,-0.0053,0.0085,-0.0038,0.00703,0.001322,0.006787
1967-07-20,0.0014000000000000002,-0.0034000000000000002,0.004699999999999999,0.0002,-0.0039000000000000003,0.0063,-0.0062,0.006752,-0.004052,-0.002525
1967-07-21,0.0004,-0.0028000000000000004,0.0021,0.0002,-0.0034999999999999996,0.0075,-0.006,0.008472,0.00045400000000000003,0.00229
1967-07-24,-0.0037,-0.0033,0.0019,0.0002,-0.0026,0.002,-0.0038,0.002167,-0.001379,0.002391
1967-07-25,0.0002,0.0036,0.0012,0.0002,-0.0028000000000000004,-0.0028000000000000004,0.0032,-0.005193,-0.0060160000000000005,0.0007570000000000001
1967-07-26,0.0042,0.0026,-0.0019,0.0002,0.0025,-0.0042,0.0054,-0.002457,-0.000597,-0.001189
1967-07-27,0.0034000000000000002,0.0053,-0.0017000000000000001,0.0002,0.004699999999999999,0.0009,0.0053,0.000607,0.003185,-0.001044
1967-07-28,0.0017000000000000001,0.0036,0.0015,0.0002,-0.001,-0.0013,-0.0003,-0.0026579999999999998,-0.004386,0.0008060000000000001
1967-07-31,0.0028000000000000004,0.0029,-0.0015,0.0002,0.0001,0.0019,-0.0025,0.00037600000000000003,-0.0007019999999999999,-0.00029600000000000004
1967-08-01,0.0062,-0.0046,0.0058,0.0001,0.0014000000000000002,0.0012,-0.0011,0.000852,-0.004534,-0.001798
1967-08-02,0.0034000000000000002,-0.0043,0.0016,0.0001,-0.0004,0.0024,-0.006,0.001663,0.0012740000000000002,-0.004935999999999999
1967-08-03,-0.0018,0.0003,-0.0026,0.0001,0.0008,0.0003,-0.0003,0.00037400000000000004,0.00183,-2.3e-05
1967-08-04,0.0026,0.0053,-0.0021,0.0001,0.0004,-0.0033,0.0022,-0.003701,-0.003179,-0.001606
1967-08-07,-0.0016,0.0017000000000000001,0.0007000000000000001,0.0001,0.001,-0.0003,-0.0019,0.000285,0.00014099999999999998,0.00037400000000000004
1967-08-08,0.0009,-0.0011,0.0039000000000000003,0.0001,-0.0013,0.0008,-0.0001,0.003138,-0.0013189999999999999,0.000956
1967-08-09,0.0011,-0.0001,0.002,0.0001,-0.0015,0.0034000000000000002,-0.0008,0.002583,-0.0013059999999999999,-0.001716
1967-08-10,-0.0027,-0.0004,0.0009,0.0001,-0.0014000000000000002,0.0052,-0.0053,0.005849,0.000522,0.002242
1967-08-11,-0.004699999999999999,-0.0003,0.0019,0.0001,0.0004,0.0034000000000000002,-0.005600000000000001,0.002878,0.0013980000000000002,0.001805
1967-08-14,-0.005,-0.0024,-0.0005,0.0001,0.0013,0.0016,-0.0052,0.004325,0.003689,-0.00037400000000000004
1967-08-15,0.001,0.0001,0.0006,0.0001,-0.001,0.0016,-0.0009,0.00035999999999999997,-0.002163,0.001989
1967-08-16,-0.0025,-0.0012,0.0008,0.0001,-0.0006,-0.003,-0.0016,-0.002379,-0.002483,0.0035870000000000003
1967-08-17,0.0013,0.003,0.001,0.0001,0.0001,0.0026,0.0006,0.003764,4.2e-05,-0.000783
1967-08-18,0.0017000000000000001,0.0021,-0.0004,0.0001,0.0019,0.0024,0.0025,0.001916,-0.000294,0.001083
1967-08-21,-0.005,0.0021,0.0001,0.0001,0.0013,0.0012,-0.0037,-7.6e-05,-0.001167,-0.001482
1967-08-22,-0.0054,-0.0002,0.0019,0.0001,0.0001,0.0026,-0.0011,0.000903,0.000344,0.000481
1967-08-23,-0.001,-0.0002,-0.0012,0.0001,-0.0007000000000000001,-0.0036,0.0026,-0.004586,-0.001052,0.002149
1967-08-24,-0.0052,0.0011,0.0008,0.0001,-0.0022,0.004699999999999999,-0.0032,0.004304,-0.00020899999999999998,-0.0010689999999999999
1967-08-25,-0.0042,-0.0017000000000000001,-0.0004,0.0001,-0.0031,-0.001,-0.0049,-0.000666,0.001779,-0.00035999999999999997
1967-08-28,0.0003,0.0014000000000000002,0.0003,0.0001,-0.0015,-0.0012,0.0023,0.0015310000000000002,0.000558,0.002556
1967-08-29,0.0025,-0.0012,0.0024,0.0001,0.0036,0.0002,0.0052,0.0009289999999999999,0.000249,-0.001201
1967-08-30,0.0029,0.0042,-0.0024,0.0001,0.0040999999999999995,-0.0048,0.0043,-0.003973,0.001322,-8e-06
1967-08-31,0.006500000000000001,0.0007000000000000001,-0.001,0.0001,0.0003,-0.0029,0.0076,-0.0008119999999999999,-0.001371,-0.001335
1967-09-01,0.0015,0.0037,0.0006,0.0002,-0.0009,-0.0051,0.0062,-0.0035709999999999995,-0.002199,0.002805
1967-09-05,0.0053,-0.0008,0.0,0.0002,0.0022,0.0014000000000000002,0.0024,0.002109,0.001835,-0.0016150000000000001
1967-09-06,0.0017000000000000001,0.0019,-0.001,0.0002,0.0003,-0.0002,0.0019,0.000644,8.3e-05,0.000285
1967-09-07,-0.0006,0.0012,0.0004,0.0002,-0.004,0.0004,-0.0006,-0.0006360000000000001,-0.001066,-0.000301
1967-09-08,0.0001,0.0046,-0.0037,0.0002,0.0001,0.0009,0.0022,0.001326,0.000612,-0.000936
1967-09-11,0.0015,0.0023,-0.0031,0.0002,0.0051,-0.0013,0.0038,-0.000548,0.002828,-0.001633
1967-09-12,0.0049,-0.0001,0.0,0.0002,-0.0007000000000000001,-0.0025,0.0008,-0.0034939999999999997,-0.0027600000000000003,-0.004391
1967-09-13,0.0097,-0.0049,0.0029,0.0002,-0.008199999999999999,0.0016,-0.006,0.001749,-0.002307,-0.0014399999999999999
1967-09-14,0.0014000000000000002,0.0004,0.001,0.0002,-0.0033,0.0077,-0.0043,0.00603,0.001917,-0.001183
1967-09-15,0.0006,0.0013,-0.0014000000000000002,0.0002,0.0038,0.0034000000000000002,0.0004,0.005986,0.001494,-0.0027
1967-09-18,0.0026,0.0018,0.0008,0.0002,0.0012,0.0028000000000000004,-0.0009,0.003003,0.0018570000000000001,-0.002229
1967-09-19,-0.0044,-0.0011,-0.0016,0.0002,-0.0007000000000000001,-0.001,-0.0007000000000000001,-0.0008219999999999999,0.002202,0.001832
1967-09-20,0.0005,0.006,-0.0004,0.0002,0.001,-0.0015,0.0029,0.000965,-0.005069000000000001,0.0014019999999999998
1967-09-21,0.005600000000000001,-0.0007000000000000001,-0.0036,0.0002,0.003,-0.0055000000000000005,0.011699999999999999,-0.0076170000000000005,0.0030570000000000003,0.001344
1967-09-22,0.0028000000000000004,0.0038,-0.001,0.0002,0.0014000000000000002,-0.0013,0.0067,0.000784,4.2e-05,0.001477
1967-09-25,0.0048,-0.0018,-0.0051,0.0002,0.001,-0.0005,-0.0012,-0.000119,0.004829,-0.0019950000000000002
1967-09-26,-0.0087,-0.0017000000000000001,0.0023,0.0002,-0.001,0.0003,-0.0046,-0.001578,0.000547,0.00493
1967-09-27,0.0006,0.0038,-0.0042,0.0002,0.003,-0.0025,0.0028000000000000004,-0.0035139999999999998,-0.000925,-0.004111
1967-09-28,0.0008,0.0040999999999999995,-0.0059,0.0002,0.0004,-0.0032,0.003,-0.002383,0.00391,-0.000732
